Date,Return,Score
2021-03-30,-0.001871981603087547,0.0
2021-03-31,-0.017661881928233147,-0.8410588502883911
2021-04-01,0.014956334912510805,-0.4839474558830261
2021-04-05,0.008622032407678892,0.0
2021-04-06,-0.006838674986156423,-0.8693104982376099
2021-04-07,-0.005164338763823828,0.7775947451591492
2021-04-08,0.024697118576648913,-0.7915952801704407
2021-04-09,0.0038379884866386327,-0.8733998537063599
2021-04-12,-0.004893751281027647,-0.8159911036491394
2021-04-13,-0.010604010741043446,0.0
2021-04-14,0.012115632651269914,0.0
2021-04-15,0.03944147098133777,-0.8300498127937317
2021-04-16,0.006053270875244099,-0.9580010771751404
2021-04-19,0.008365147156690789,0.0
2021-04-20,-0.020375430682816886,-0.973558247089386
2021-04-21,0.03446738541631711,0.6580682992935181
2021-04-22,0.008616997793617243,0.0
2021-04-23,0.0031325388693006495,0.0
2021-04-26,0.0019871072620123442,0.0
2021-04-27,-0.003683150911300004,0.0
2021-04-28,0.014218720660915007,0.0
2021-04-29,0.011355628490157699,0.0
2021-04-30,-0.01635694099511864,-0.9484972357749939
2021-05-03,0.009441679763012578,-0.9455882906913757
2021-05-04,-0.00625052119722147,-0.7847853302955627
2021-05-05,0.000425219002712085,-0.9739567637443542
2021-05-06,0.06202199081249837,0.0
2021-05-07,-0.005466810006317546,0.0
2021-05-10,0.00388792871272714,-0.9548288583755493
2021-05-11,-0.007077959383108845,-0.5616045594215393
2021-05-12,-0.005245355519532202,-0.9521217942237854
2021-05-13,0.013520844551811129,-0.5441652536392212
2021-05-14,0.009338256209157958,-0.9460293650627136
2021-05-17,-0.0042294629617690704,-0.4986417293548584
2021-05-18,-0.007831148760127693,0.0
2021-05-19,-0.0036120076309991145,-0.6116189360618591
2021-05-20,0.011680905978834533,0.0
2021-05-21,0.005441417165234608,0.0
2021-05-24,0.00277176018721792,0.0
2021-05-25,-0.0040805026045050985,-0.9581454992294312
2021-05-26,0.0026433885629553178,-0.958246111869812
2021-05-27,0.0,-0.9289697408676147
2021-05-28,-0.001186419631026836,-0.8778656721115112
2021-06-01,0.009106482185811116,-0.9549182057380676
2021-06-02,0.013994252659443873,0.0
2021-06-03,-0.01534883454051994,-0.9200177788734436
2021-06-04,0.005894696766468588,-0.9385371208190918
2021-06-07,0.01823163210122658,-0.9472829103469849
2021-06-08,0.008057156392039744,-0.6448140740394592
2021-06-09,-0.0035523366643998022,0.0
2021-06-10,-0.0019098928075146349,-0.8902871012687683
2021-06-11,-0.0029340397595739587,-0.9231192469596863
2021-06-14,0.010619287523482956,-0.5759096145629883
2021-06-15,0.004557530635899365,0.0
2021-06-16,-0.009451885272393157,0.8334382772445679
2021-06-17,-0.019974523087347484,0.0
2021-06-18,-0.02648320947882621,-0.5329333543777466
2021-06-21,0.015068802949713245,-0.5549482703208923
2021-06-22,-0.002233496792270473,-0.9066437482833862
2021-06-23,-0.011586459357067369,0.0
2021-06-24,0.005061869605473834,0.6991115212440491
2021-06-25,0.0,0.0
2021-06-28,-0.01882033835750352,0.7477462887763977
2021-06-29,-0.01674994797334295,-0.5230487585067749
2021-06-30,-0.010715756156557954,-0.9343751668930054
2021-07-01,0.0012497428657576304,-0.9447224140167236
2021-07-02,-0.008599050748796078,-0.8954105377197266
2021-07-06,-0.01594872422544069,-0.814649760723114
2021-07-07,0.006255493625785258,-0.9417644739151001
2021-07-08,-0.016530091143583503,0.0
2021-07-09,0.003878718053131225,-0.9215644001960754
2021-07-12,-0.0038637317271288385,0.4398033320903778
2021-07-13,-0.002154905650561756,0.0
2021-07-14,0.0004319118594187099,0.0
2021-07-15,-0.010217313760584212,-0.9488989114761353
2021-07-16,-0.004798002005030111,0.6740285754203796
2021-07-19,-0.031993999008728236,0.0
2021-07-20,0.01011172509224445,0.0
2021-07-21,0.021963214135040987,0.0
2021-07-22,-0.003070122291435995,0.5956298112869263
2021-07-23,-0.0004400703700562225,0.8871516585350037
2021-07-26,0.012470753065761064,0.945085883140564
2021-07-27,-0.004347282258723051,0.8946162462234497
2021-07-28,-0.0011643748326018999,-0.9483096599578857
2021-07-29,-0.055952131176996045,-0.9639628529548645
2021-07-30,-0.02793644376829585,-0.546859860420227
2021-08-02,-0.0004762892291902965,-0.8812112808227539
2021-08-03,-0.006989730632905533,0.0
2021-08-04,-0.018557067865416554,-0.9201369285583496
2021-08-05,0.007987013573515167,-0.9083090424537659
2021-08-06,-0.002425599703165582,-0.9277256727218628
2021-08-09,-0.012643863130200605,0.0
2021-08-10,0.002626836036792257,0.7851611375808716
2021-08-11,0.005239907695221424,-0.9599562287330627
2021-08-12,0.0009773137354438521,0.6736976504325867
2021-08-13,0.008462227078936069,-0.8877080678939819
2021-08-16,0.0004840518546924688,-0.6421668529510498
2021-08-17,-0.012741958395960928,0.0
2021-08-18,-0.006698236682037284,-0.9696335196495056
2021-08-19,-0.015296100567477655,-0.8585650324821472
2021-08-20,0.0015032870717115454,0.8903695940971375
2021-08-23,0.010840624640630292,0.0
2021-08-24,-0.001979846271063068,-0.9405882358551025
2021-08-25,0.007273858910722408,-0.7132959961891174
2021-08-26,-0.0060724924277973935,-0.9667178392410278
2021-08-27,0.013705409189558093,0.9118121266365051
2021-08-30,-0.006189971483415269,-0.7302408218383789
2021-08-31,0.0039337957204692575,-0.5786059498786926
2021-09-01,0.01697958992282178,-0.8942261934280396
2021-09-02,-0.030341926309565004,-0.8870720863342285
2021-09-03,-0.008774922715491629,-0.9405287504196167
2021-09-07,-0.0073491861985680584,0.0
2021-09-08,-0.008413273471933769,-0.8900104761123657
2021-09-09,-0.016969248208157373,-0.5479740500450134
2021-09-10,-0.008803836221364936,0.0
2021-09-13,0.01793810991551359,0.0
2021-09-14,-0.020701420550497396,-0.8678799271583557
2021-09-15,-0.0012230361934859602,0.0
2021-09-16,0.0038482033993032516,-0.8491836190223694
2021-09-17,0.009932037796534399,-0.9646806120872498
2021-09-20,-0.014492773138211179,0.0
2021-09-21,0.011029495151547497,-0.47882676124572754
2021-09-22,0.011428528182716002,0.0
2021-09-23,0.007190625910678428,-0.9138134121894836
2021-09-24,-0.012238763815206943,-0.8330304026603699
2021-09-27,0.027189862255016406,-0.8791704773902893
2021-09-28,-0.0216116326004806,-0.7551704049110413
2021-09-29,-0.014726030417870906,-0.9506879448890686
2021-09-30,-0.020159859849493644,0.0
2021-10-01,0.0021283181344886604,0.0
2021-10-04,-0.001769831680546563,0.7399784922599792
2021-10-05,-0.0039007405512140325,-0.8994176983833313
2021-10-06,-0.02029190565248118,0.0
2021-10-07,-0.004905478957026643,-0.8363233208656311
2021-10-08,0.003286393372437635,0.0
2021-10-11,-0.010555070800683963,-0.9281408786773682
2021-10-12,-0.0029428101360653436,-0.9350999593734741
2021-10-13,0.02600997600119026,0.6981143951416016
2021-10-14,0.013124779524246621,-0.9403485655784607
2021-10-15,-0.018810984977568723,0.9462234973907471
2021-10-18,0.0012661004515446272,-0.8305057287216187
2021-10-19,0.010115502323629455,-0.9244518280029297
2021-10-20,0.009477921578747273,-0.9325905442237854
2021-10-21,-0.00797167641621721,0.0
2021-10-22,0.0037499351945640136,-0.5927201509475708
2021-10-25,0.0008895854631709721,0.0
2021-10-26,0.011553430759042138,0.0
2021-10-27,0.004568616849671692,0.0
2021-10-28,0.09375547123973393,-0.6355684995651245
2021-10-29,-0.020949904315610945,0.0
2021-11-01,-0.01159753556990406,0.0
2021-11-02,-0.007436742034105048,0.7044690847396851
2021-11-03,0.012154515572991409,-0.9020620584487915
2021-11-04,-0.021220567974060578,-0.9298891425132751
2021-11-05,0.021512551119641232,-0.9299524426460266
2021-11-08,-0.008061787498351625,-0.5164259076118469
2021-11-09,-0.002819803817615374,0.0
2021-11-10,0.0,0.0
2021-11-11,-0.0018296888088069618,0.0
2021-11-12,-0.006998843041759795,-0.5090592503547668
2021-11-15,0.007048172091962623,-0.9587710499763489
2021-11-16,-0.0004999266496799049,0.0
2021-11-17,-0.008336061491026281,-0.9073622822761536
2021-11-18,-0.0008406135553905569,0.0
2021-11-19,-0.014975549299473978,0.0
2021-11-22,-0.0006833959124097344,-0.8565680980682373
2021-11-23,0.006837632037406172,0.0
2021-11-24,-0.0033955650417131222,0.5672098398208618
2021-11-26,-0.007666118399840882,0.0
2021-11-29,-0.015278917007810366,-0.6219685673713684
2021-11-30,-0.02859135390284795,-0.863844633102417
2021-12-01,-0.014357553578200455,0.0
2021-12-02,0.026948351503511603,0.0
2021-12-03,0.00106378172292243,0.0
2021-12-06,0.037371597165931414,-0.9015716910362244
2021-12-07,-0.0022195660806276774,-0.9354541897773743
2021-12-08,-0.010266944428010683,-0.9228749871253967
2021-12-09,-0.007607186235698671,-0.9467527270317078
2021-12-10,0.009059232407218953,0.0
2021-12-13,-0.00448894976442904,-0.9412028789520264
2021-12-14,0.0032951314025770895,-0.6030150055885315
2021-12-15,0.0019014847554401637,-0.8952221870422363
2021-12-16,0.024844811659929578,0.8598247766494751
2021-12-17,0.006565655437566598,-0.9092349410057068
2021-12-20,-0.019735763496385506,0.0
2021-12-21,0.02405733989254366,-0.9520633220672607
2021-12-22,0.006164560797148555,0.0
2021-12-23,0.0062924069808827365,-0.8288936018943787
2021-12-27,-0.0013164438613846308,-0.9653679132461548
2021-12-28,-0.0070852210774411395,-0.5073931217193604
2021-12-29,0.0,0.0
2021-12-30,0.004812489003434006,-0.7131057977676392
2021-12-31,0.0,-0.8758746385574341
2022-01-03,0.04624281666188357,0.6115913987159729
2022-01-04,-0.0029991678046983328,0.0
2022-01-05,-0.008233119547080503,0.0
2022-01-06,-0.008141737867600196,0.0
2022-01-07,0.012876211464839749,-0.9562803506851196
2022-01-10,0.02653737255480726,-0.6558595895767212
2022-01-11,0.003096077343580861,-0.6536515951156616
2022-01-12,-0.006790117880854485,-0.8063110113143921
2022-01-13,0.03076439421706012,0.0
2022-01-14,0.022007845466151643,-0.6807587146759033
2022-01-18,-0.013716741985713155,-0.946937620639801
2022-01-19,-0.014505772921109994,-0.8751010894775391
2022-01-20,-0.004704151048240179,0.0
2022-01-21,-0.00701330469968342,-0.96304851770401
2022-01-24,-0.007062778623411203,-0.9595021605491638
2022-01-25,0.00015465440051487533,-0.7029672861099243
2022-01-26,-0.017006759216501743,-0.8127456307411194
2022-01-27,0.0033028683104165957,-0.9158083200454712
2022-01-28,-0.014265496415992618,-0.4933989942073822
2022-01-31,0.0030215850732990823,0.8767372369766235
2022-02-01,0.009513242975973224,0.9465000033378601
2022-02-02,0.0029841554766454337,-0.9752330780029297
2022-02-03,-0.03304109340597028,0.4599262773990631
2022-02-04,-0.009716540242822536,-0.907710075378418
2022-02-07,0.005560102345856688,0.0
2022-02-08,0.00943244636657381,0.5766224265098572
2022-02-09,-0.0033832812905896237,0.0
2022-02-10,0.029421269703951092,-0.9550567269325256
2022-02-11,-0.01743094456390848,0.0
2022-02-14,-0.012306191869098537,-0.9257825016975403
2022-02-15,0.012783194254707198,0.0
2022-02-16,0.026042538217735167,0.0
2022-02-17,-0.016505805177686295,0.832041323184967
2022-02-18,-0.0017416226308010208,0.5659404993057251
2022-02-22,-0.02569390959821738,-0.9209812879562378
2022-02-23,0.019860059758045834,-0.8121936321258545
2022-02-24,-0.009736721531296455,-0.48586100339889526
2022-02-25,0.06463585451352016,0.9428310990333557
2022-02-28,-0.06389105615606872,0.0
2022-03-01,-0.04512373985091378,-0.7738155722618103
2022-03-02,-0.001693756571105931,-0.8997282385826111
2022-03-03,-0.01323379539682612,0.7371635437011719
2022-03-04,-0.03937414038336795,0.7993793487548828
2022-03-07,-0.052264199466185435,0.0
2022-03-08,0.012842313942390993,0.0
2022-03-09,0.06638074326792331,0.0
2022-03-10,-0.02028330605934281,-0.9040155410766602
2022-03-11,-0.002141682862253913,-0.617671549320221
2022-03-14,0.020211083738891356,0.0
2022-03-15,0.006136007268169763,-0.8852224946022034
2022-03-16,0.039728151186137595,-0.5809325575828552
2022-03-17,0.0008380023264471514,-0.9055719375610352
2022-03-18,0.014902893313558874,-0.9297186732292175
2022-03-21,-0.009569396473631642,-0.9372744560241699
2022-03-22,0.0038313421587008456,0.0
2022-03-23,-0.025721781071640804,0.0
2022-03-24,0.007153816085311959,0.0
2022-03-25,0.006426491513386923,0.880511999130249
2022-03-28,0.013611166229052785,0.0
2022-03-29,0.025033158236109854,-0.8855651617050171
2022-03-30,-0.007116280804634889,0.6391008496284485
2022-03-31,-0.021664773061711995,0.0
2022-04-01,0.019313991814734033,-0.9172425866127014
2022-04-04,0.009637416543873734,0.0
2022-04-05,-0.016340449033582338,0.0
2022-04-06,-0.01726969572553949,0.0
2022-04-07,-0.021422606307924474,0.0
2022-04-08,0.005301791677228218,0.5225802063941956
2022-04-11,-0.004933594475595715,-0.9497917294502258
2022-04-12,-0.009232331018640072,-0.7643247842788696
2022-04-13,0.010871455085459836,-0.8958724141120911
2022-04-14,0.00341404693360281,0.0
2022-04-18,-0.0010206429585926102,0.0
2022-04-19,0.008003958085233132,0.0
2022-04-20,0.03885801016487145,0.9476982355117798
2022-04-21,-0.0008131988248915034,0.0
2022-04-22,-0.03466789797970238,0.0
2022-04-25,0.004215114882852422,0.0
2022-04-26,-0.021994649916375897,-0.5623582005500793
2022-04-27,-0.013562189276032033,-0.8065342903137207
2022-04-28,0.008875712319156959,-0.4991166591644287
2022-04-29,-0.008970156002332641,0.0
2022-05-02,-0.017754582917380635,0.0
2022-05-03,0.017231156696291494,0.0
2022-05-04,0.02603348452962373,-0.9170359373092651
2022-05-05,-0.02142977823450265,0.5535743832588196
2022-05-06,-0.036440155073306,-0.7175297737121582
2022-05-09,-0.016909104822059096,0.0
2022-05-10,0.01091182935392454,0.0
2022-05-11,0.0009147053682889705,0.0
2022-05-12,-0.012429175471057374,-0.8133965134620667
2022-05-13,0.03664632428772463,-0.5504860877990723
2022-05-16,0.011783615243737833,-0.9700422286987305
2022-05-17,0.017116649692480168,0.0
2022-05-18,-0.04181124978887896,-0.9438899755477905
2022-05-19,-0.021184129134466545,0.0
2022-05-20,0.0038845873360509042,-0.9560785293579102
2022-05-23,0.02321719182828552,-0.6074110269546509
2022-05-24,-0.005222339338265991,0.0
2022-05-25,0.015568343717126565,0.0
2022-05-26,0.006773651030697048,0.0
2022-05-27,0.0030100013828939787,0.7008797526359558
2022-05-31,0.0008825735755411124,0.5703477263450623
2022-06-01,-0.028747809058628837,-0.9435994029045105
2022-06-02,0.010713614008690975,0.0
2022-06-03,-0.002335631122760473,-0.775829017162323
2022-06-06,0.005762689333899118,0.0
2022-06-07,0.008415387274720354,0.0
2022-06-08,-0.0202414361637121,-0.8356115221977234
2022-06-09,-0.036426287529758405,-0.9304817318916321
2022-06-10,-0.017114930775329662,0.0
2022-06-13,-0.012246467847151998,0.0
2022-06-14,-0.01104220960388036,-0.9629126191139221
2022-06-15,0.03506366254155524,-0.6126953363418579
2022-06-16,-0.025927297163984786,0.0
2022-06-17,0.004274311295257016,0.0
2022-06-21,0.00019349735249574174,0.0
2022-06-22,0.00870405177429956,0.8131116628646851
2022-06-23,0.010354689523833338,0.0
2022-06-24,0.02372364885575795,-0.6942792534828186
2022-06-27,0.0025956058049516617,-0.9380705952644348
2022-06-28,0.0020339052818008074,-0.6197620034217834
2022-06-29,-0.004613408123871787,0.0
2022-06-30,0.0001854976517243756,0.0
2022-07-01,0.020945312411015715,-0.9648511409759521
